date,patch,matchtype,matchnum,team,side,victorydefeat,time,towersdestroyed,inhibitorsdestroyed,baronsslain,dragonsslain,riftheraldsslain,summoner,role,champion,kill,death,assist,largestkillingspree,largestmultikill,firstblood,totaldamagedealttochampions,physicaldamagedealttochampions,magicdamagedealttochampions,truedamagedealttochampions,totaldamagedealt,physicaldamagedealt,magicdamagedealt,truedamagedealt,largestcriticalstrike,totaldamagetoobjectives,totaldamagetoturrets,damagehealed,damagetaken,physicaldamagetaken,magicdamagetaken,truedamagetaken,wardsplaced,wardsdestroyed,stealthwardspurchased,controlwardspurchased,goldearned,goldspent,minionskilled,neutralminionskilled,neutralminionskilledinteamsjungle,neutralminionskilledinenemyjungle,kdaratio,killparticipation,damageperdeath,damageshare,damagepergold,goldadvantage,csadvantage,csperminute,visionscoreperhour
2021-01-20,11.1,scrim,3,lindenwood university,blue,victory,34:08,8,1,1,3,0,LoL Coach Sam,top,Darius,1,5,9,1,1,0,8.5,8.2,0,0.3,146.5,138.8,0,7.7,0,13.4,5.7,5.1,20.8,15.4,4.9,0.5,6,10,0,0,11.7,11.2,216,4,0,0,2,0.37037037,1.7,0.102286402,0.726495726,-0.3,14,6.45,28.13
2021-01-20,11.1,scrim,3,lindenwood university,blue,victory,34:08,8,1,1,3,0,Litning Drincer,jungle,Pantheon,7,3,15,4,2,0,22.8,21,0.3,1.4,190.9,162.3,11.9,16.7,0,16,0.6,19.7,37.1,28.3,6.9,1.9,2,5,0,1,13.4,11.1,21,180,113,21,7.333333333,0.814814815,7.6,0.274368231,1.701492537,0.1,-43,5.89,14.06
2021-01-20,11.1,scrim,3,lindenwood university,blue,victory,34:08,8,1,1,3,0,VinaZz VI,mid,Jhin,4,2,15,3,1,0,23.2,20.9,2,0.2,178.9,171.2,3.7,4.1,1249,11.2,3.2,6.3,14.4,8.4,5.8,0.2,16,3,0,5,12.7,10.8,216,10,0,6,9.5,0.703703704,11.6,0.279181709,1.826771654,-1.4,5,6.62,42.19
2021-01-20,11.1,scrim,3,lindenwood university,blue,victory,34:08,8,1,1,3,0,h0gaboga,adc,Xayah,11,3,8,6,3,0,22,19.7,1.8,0.5,178.6,170.2,1.8,6.6,558,20.3,9.3,4.8,15.9,10.9,4.5,0.4,10,3,0,0,15.1,14.1,233,5,4,1,6.333333333,0.703703704,7.333333333,0.264741276,1.456953642,3,-3,6.97,22.85
2021-01-20,11.1,scrim,3,lindenwood university,blue,victory,34:08,8,1,1,3,0,Puzyri,support,Rakan,4,3,20,3,1,0,6.6,0.6,5.4,0.7,23.7,7,10.5,6.1,0,2.8,1.2,8.9,11,8.8,1.9,0.3,41,5,0,8,9.3,7.7,33,0,0,0,8,0.888888889,2.2,0.079422383,0.709677419,0.9,8,0.97,94.92
2021-01-20,11.1,scrim,3,grand view university,red,defeat,34:08,7,0,0,2,2,Mesterjakel,top,Aatrox,1,7,8,1,1,0,18.4,18.2,0,0.2,152.7,148.3,0,4.4,0,5.2,3.9,12.5,35.4,31.4,2.9,1.1,9,7,0,2,12,11.8,200,6,6,0,1.285714286,0.5625,2.628571429,0.270588235,1.533333333,0.3,-14,6.04,31.64
2021-01-20,11.1,scrim,3,grand view university,red,defeat,34:08,7,0,0,2,2,DreadJoker,jungle,Graves,3,4,6,3,1,0,14.1,11.9,1.3,0.9,237.9,213,11.4,13.5,450,32.6,4.4,8.5,20.7,17.2,3.3,0.2,4,7,0,2,13.3,12.7,65,179,125,8,2.25,0.5625,3.525,0.207352941,1.060150376,-0.1,43,7.15,22.85
2021-01-20,11.1,scrim,3,grand view university,red,defeat,34:08,7,0,0,2,2,Kayzo,mid,Twisted Fate,7,4,7,3,1,1,17,1.6,14.9,0.5,173.5,16.2,140.7,16.7,171,12.9,8.2,2.5,17,15.6,0.9,0.5,16,4,0,5,14.1,14,217,4,0,0,3.5,0.875,4.25,0.25,1.205673759,1.4,-5,6.47,43.95
2021-01-20,11.1,scrim,3,grand view university,red,defeat,34:08,7,0,0,2,2,Køusei,adc,Kai'Sa,3,5,3,2,2,0,15.1,10.4,4.2,0.5,153.3,135.6,11.6,6.1,413,4.5,3.1,3.9,17.8,14,3,0.8,10,8,0,1,12.1,11.4,231,10,10,0,1.2,0.375,3.02,0.222058824,1.247933884,-3,3,7.06,33.40
2021-01-20,11.1,scrim,3,grand view university,red,defeat,34:08,7,0,0,2,2,Adrenalïne,support,Pyke,2,7,3,2,2,0,3.4,2.8,0,0.6,21.2,10.5,0,10.7,0,9,1.7,2.3,15,13.2,1.4,0.4,26,7,0,5,8.4,8.1,25,0,0,0,0.714285714,0.3125,0.485714286,0.05,0.404761905,-0.9,-8,0.73,66.80
2021-01-23,11.2,clolr1,1,lindenwood university,blue,defeat,35:07,2,0,0,1,0,LoL Coach Sam,top,Camille,3,4,1,2,1,0,13.8,8.5,0.9,4.4,172.8,140.4,0.9,31.5,0,7,5.8,7.2,25.3,16.3,7.8,1.2,5,6,0,2,12.4,11.7,255,8,5,0,1,0.444444444,3.45,0.33253012,1.112903226,1.4,66,7.49,22.21
2021-01-23,11.2,clolr1,1,lindenwood university,blue,defeat,35:07,2,0,0,1,0,MoonJuices,jungle,Skarner,2,0,4,2,1,0,8,3.3,3.7,0.9,215.9,101.1,106.8,8.1,13,10,0.6,9.4,24.3,17.1,5.6,1.6,5,11,0,5,12.3,11,40,215,169,1,#DIV/0!,0.666666667,#DIV/0!,0.192771084,0.650406504,0,19,7.26,35.88
2021-01-23,11.2,clolr1,1,lindenwood university,blue,defeat,35:07,2,0,0,1,0,VinaZz VI,mid,Jhin,1,4,4,1,1,0,7.2,6.8,0.4,0,151.6,133.8,5.1,12.8,1219,0.8,0,1.8,13.7,7.3,5.3,1.1,16,3,0,7,10.5,9.6,228,2,1,0,1.25,0.555555556,1.8,0.173493976,0.685714286,-2.5,-55,6.55,44.42
2021-01-23,11.2,clolr1,1,lindenwood university,blue,defeat,35:07,2,0,0,1,0,h0gaboga,adc,Xayah,3,5,3,2,2,0,9.4,8.5,0.7,0.2,149.3,147.1,0.7,1.5,561,2,0,1.4,16,11.4,4,0.7,14,0,0,4,12,10.7,235,16,16,0,1.2,0.666666667,1.88,0.226506024,0.783333333,-5.2,-79,7.15,30.75
2021-01-23,11.2,clolr1,1,lindenwood university,blue,defeat,35:07,2,0,0,1,0,Puzyri,support,Rakan,0,4,7,0,0,0,3.1,0.4,1.9,0.8,12,3.1,4.9,4,0,0.2,0,3.9,11.8,7,3.7,1.1,37,8,0,8,6.9,5.8,28,0,0,0,1.75,0.777777778,0.775,0.074698795,0.449275362,-1.8,-17,0.80,90.56
2021-01-23,11.2,clolr1,1,university of wisconsin-stout,red,victory,35:07,9,2,1,4,0,Serecí,top,Shen,2,2,3,2,1,0,10.3,4.5,5.7,0,148.3,49.8,64.1,34.3,25,3.6,2.2,1.1,14,10.7,1.1,2.3,11,1,0,1,11,10.6,197,0,0,0,2.5,0.294117647,5.15,0.168576105,0.936363636,-1.4,-66,5.61,22.21
2021-01-23,11.2,clolr1,1,university of wisconsin-stout,red,victory,35:07,9,2,1,4,0,J Z,jungle,Hecarim,2,1,6,2,1,0,6.5,4.6,1.5,0.5,225.5,191.1,22.7,11.7,0,27.2,1.4,22,33.9,27,5.2,1.7,4,7,0,3,12.3,11.1,25,211,162,0,8,0.470588235,6.5,0.106382979,0.528455285,0,-19,6.72,23.92
2021-01-23,11.2,clolr1,1,university of wisconsin-stout,red,victory,35:07,9,2,1,4,0,unAlike,mid,Orianna,2,2,2,2,1,1,9.6,0.6,9,0,167.3,21.7,144.1,1.5,0,9.7,2.5,1.4,10.5,7.7,2.1,0.7,12,7,0,2,13,11.4,261,24,9,4,2,0.235294118,4.8,0.157119476,0.738461538,2.5,55,8.12,35.88
2021-01-23,11.2,clolr1,1,university of wisconsin-stout,red,victory,35:07,9,2,1,4,0,NoshKren,adc,Kai'Sa,10,0,3,10,2,0,29.4,19,6,4.4,266.2,223.2,21.4,21.6,537,29.1,8,4.9,9.5,7.7,1.2,0.6,10,7,0,2,17.2,14.4,310,20,12,0,#DIV/0!,0.764705882,#DIV/0!,0.481178396,1.709302326,5.2,79,9.40,32.46
2021-01-23,11.2,clolr1,1,university of wisconsin-stout,red,victory,35:07,9,2,1,4,0,IamAmbush,support,Leona,1,4,11,1,1,0,5.3,1.6,2.9,0.8,33.2,6,8.3,18.9,0,1.8,0.5,0.9,15.3,12.5,1.8,1,43,21,0,10,8.7,7.5,45,0,0,0,3,0.705882353,1.325,0.086743044,0.609195402,1.8,17,1.28,126.44
2021-01-23,11.2,clolr1,2,university of wisconsin-stout,blue,victory,36:23,10,3,1,3,1,Serecí,top,Renekton,4,6,8,4,1,0,17.2,14.8,2.3,0,164.5,145,5.1,14.4,0,16.2,2.6,15.7,44.6,25.6,17.3,1.7,11,4,0,1,12.8,12.1,196,10,0,0,2,0.387096774,2.866666667,0.149305556,1.34375,1.2,-4,5.66,26.39
2021-01-23,11.2,clolr1,2,university of wisconsin-stout,blue,victory,36:23,10,3,1,3,1,J Z,jungle,Hecarim,11,3,7,5,3,0,19.4,14.6,3,1.8,197.4,166.4,19.2,11.8,18,20.8,2.1,31.3,50.5,35,14,1.4,4,4,0,3,14.9,13.8,32,163,122,14,6,0.580645161,6.466666667,0.168402778,1.302013423,1,-22,5.36,18.14
2021-01-23,11.2,clolr1,2,university of wisconsin-stout,blue,victory,36:23,10,3,1,3,1,unAlike,mid,Swain,7,3,12,5,2,0,34.8,0.9,33,0.9,225.3,20,198.6,6.7,0,16.6,7.8,14.7,32.6,17.7,13.7,1.1,13,2,0,3,14.8,14.3,215,36,25,5,6.333333333,0.612903226,11.6,0.302083333,2.351351351,1.5,-6,6.90,29.68
2021-01-23,11.2,clolr1,2,university of wisconsin-stout,blue,victory,36:23,10,3,1,3,1,NoshKren,adc,Jhin,9,3,12,4,2,1,29.2,23.8,3,2.4,217,203.9,9.5,3.6,1556,15.2,6.2,6.5,18.1,8.7,8.3,1,10,6,0,1,16.2,13.8,230,35,20,3,7,0.677419355,9.733333333,0.253472222,1.802469136,1.1,60,7.28,28.03
2021-01-23,11.2,clolr1,2,university of wisconsin-stout,blue,victory,36:23,10,3,1,3,1,IamAmbush,support,Sett,0,8,20,0,0,0,14.6,9.5,0,5.1,42.7,29.2,0,13.5,0,7.5,0.8,1.2,27.9,17.1,9.8,1,40,10,0,7,9.1,8.4,39,4,0,0,2.5,0.64516129,1.825,0.126736111,1.604395604,0.6,6,1.18,94.00
2021-01-23,11.2,clolr1,2,lindenwood university,red,defeat,36:23,1,0,1,3,1,LoL Coach Sam,top,Ornn,2,8,12,2,1,0,23.4,5.9,17.3,0.1,146.4,65.3,76.1,5,24,7.4,1.6,2.3,34.6,19.8,11.1,3.7,11,6,0,7,11.6,11.3,204,6,1,0,1.75,0.608695652,2.925,0.188709677,2.017241379,-1.2,4,5.77,39.58
2021-01-23,11.2,clolr1,2,lindenwood university,red,defeat,36:23,1,0,1,3,1,MoonJuices,jungle,Skarner,6,3,13,2,2,0,33.5,13.7,14.9,4.9,209.6,98.6,93.2,17.7,20,33.4,0.4,14.5,38.4,25.6,10.6,2.2,4,11,0,3,13.9,13.5,33,184,139,0,6.333333333,0.826086957,11.16666667,0.27016129,2.410071942,-1,22,5.96,29.68
2021-01-23,11.2,clolr1,2,lindenwood university,red,defeat,36:23,1,0,1,3,1,VinaZz VI,mid,Seraphine,4,5,13,2,1,0,17.6,0.8,16.7,0,185.3,10.1,172.8,2.4,0,4.2,0,11.8,16.1,9.4,6,0.7,11,2,0,4,13.3,12.7,251,6,4,0,3.4,0.739130435,3.52,0.141935484,1.323308271,-1.5,6,7.06,28.03
2021-01-23,11.2,clolr1,2,lindenwood university,red,defeat,36:23,1,0,1,3,1,h0gaboga,adc,Aphelios,9,7,8,4,3,0,39.1,36.1,3,0,163,158.5,4.5,0,585,13.7,0.4,4.6,19.4,11,7.1,1.3,14,6,0,4,15.1,14.6,193,12,8,0,2.428571429,0.739130435,5.585714286,0.315322581,2.589403974,-1.1,-60,5.63,39.58
2021-01-23,11.2,clolr1,2,lindenwood university,red,defeat,36:23,1,0,1,3,1,Puzyri,support,Braum,2,8,17,2,1,0,10.4,2,7.1,1.4,21.2,5.8,9,6.4,0,0.2,0,3.1,26.9,16.4,8.2,2.3,23,6,0,7,8.5,7.7,37,0,0,0,2.375,0.826086957,1.3,0.083870968,1.223529412,-0.6,-6,1.02,59.37
2021-01-29,11.2,scrim,1,lindenwood university,blue,victory,22:52,9,2,1,2,2,LoL Coach Sam,top,Garen,5,0,5,5,1,0,11,8.4,0.3,2.3,105.2,101.6,1,2.7,0,7.7,3.1,1.7,11.8,8.9,2.6,0.3,7,2,0,4,10.9,9.4,166,16,0,8,#DIV/0!,0.526315789,#DIV/0!,0.231092437,1.009174312,5.8,93,7.96,34.11
2021-01-29,11.2,scrim,1,lindenwood university,blue,victory,22:52,9,2,1,2,2,YoStone,jungle,Hecarim,0,0,4,0,0,0,1.7,1.4,0.2,0.1,160.7,129.7,13,18,0,36.2,1.7,14.1,21.7,17.5,4.2,0.1,9,4,0,8,8.3,6.6,7,151,115,8,#DIV/0!,0.210526316,#DIV/0!,0.035714286,0.204819277,1.4,8,6.91,55.10
2021-01-29,11.2,scrim,1,lindenwood university,blue,victory,22:52,9,2,1,2,2,VinaZz VI,mid,Zoe,5,1,7,4,2,0,14.1,1,11.5,1.5,85.1,13.7,68.4,3,0,6.6,2.3,1.4,7.8,4.7,2.9,0.3,7,1,0,2,9.4,8.2,158,8,4,0,12,0.631578947,14.1,0.296218487,1.5,3.5,70,7.26,26.24
2021-01-29,11.2,scrim,1,lindenwood university,blue,victory,22:52,9,2,1,2,2,MoonJuices,adc,Senna,8,2,7,6,2,0,17.3,14.1,0.8,2.4,98.1,79.1,2.5,16.5,390,17,7.3,9.1,9.5,6.5,2.4,0.5,6,1,0,1,11.5,9.6,173,12,4,0,7.5,0.789473684,8.65,0.363445378,1.504347826,4.2,41,8.09,20.99
2021-01-29,11.2,scrim,1,lindenwood university,blue,victory,22:52,9,2,1,2,2,ZenDofu,support,Leona,1,2,10,1,1,0,3.5,1,2.1,0.4,18.4,5.8,6.1,6.5,0,1.2,0.9,0.7,10.6,7.5,2.7,0.4,25,9,0,6,6.6,6.2,33,0,0,0,5.5,0.578947368,1.75,0.073529412,0.53030303,1.5,1,1.44,104.96
2021-01-29,11.2,scrim,1,upper iowa university,red,defeat,22:52,0,0,0,1,0,toxicmassacre,top,Poppy,0,3,1,0,0,0,2.7,2.6,0.1,0,53.9,49.1,4.8,0,0,0,0,0.1,9,6,1.1,1.9,2,0,0,0,5.1,4.5,89,0,0,0,0.333333333,0.2,0.9,0.099630996,0.529411765,-5.8,-93,3.89,5.25
2021-01-29,11.2,scrim,1,upper iowa university,red,defeat,22:52,0,0,0,1,0,Sushì Rìce,jungle,Olaf,0,4,2,0,0,0,7.7,6.7,0,1,118.1,101.7,7.4,9,0,10.2,0,10.4,24.9,17.3,5.7,1.8,3,4,0,2,6.9,5.5,26,124,98,0,0.5,0.4,1.925,0.284132841,1.115942029,-1.4,-8,6.56,23.62
2021-01-29,11.2,scrim,1,upper iowa university,red,defeat,22:52,0,0,0,1,0,UIULuna,mid,Morgana,3,4,0,2,1,0,5.1,0.4,4.6,0.2,58.3,7.4,44.9,6,0,0.1,0.1,1.2,11.8,5.5,5.3,1.1,8,1,0,2,5.9,5.2,96,0,0,0,0.75,0.6,1.275,0.188191882,0.86440678,-3.5,-70,4.20,28.86
2021-01-29,11.2,scrim,1,upper iowa university,red,defeat,22:52,0,0,0,1,0,UIUSenpai,adc,Kai'Sa,1,4,3,1,1,0,7.7,4.7,2.7,0.3,75.1,63,9.6,2.5,326,0.5,0.5,1.3,9.8,6.5,2.7,0.6,7,0,0,0,7.3,7,144,0,0,0,1,0.8,1.925,0.284132841,1.054794521,-4.2,-41,6.30,18.37
2021-01-29,11.2,scrim,1,upper iowa university,red,defeat,22:52,0,0,0,1,0,NachoPrablem,support,Rakan,1,4,3,1,1,1,3.9,0.8,3.2,0,15.3,3.5,6.8,5,0,0.3,0.3,1.7,9.1,5.8,2,1.3,20,7,0,5,5.1,4.7,32,0,0,0,1,0.8,0.975,0.143911439,0.764705882,-1.5,-1,1.40,83.97
2021-01-29,11.2,scrim,2,upper iowa university,blue,defeat,24:35,0,0,0,0,0,toxicmassacre,top,Malphite,0,5,0,0,0,0,3.5,0.9,2.5,0,53,28.6,15.4,8.9,0,0.3,0,0.1,11.4,5.3,4.7,1.5,3,1,0,0,4.9,4.8,61,0,0,0,0,0,0.7,0.100864553,0.714285714,-5.1,-127,2.48,9.76
2021-01-29,11.2,scrim,2,upper iowa university,blue,defeat,24:35,0,0,0,0,0,Sushì Rìce,jungle,Kayn,4,7,2,2,1,0,12.9,11.1,1.1,0.7,88.7,76.5,6.1,6.2,0,2.6,0,10.2,24.4,15.5,5.7,3.2,10,1,0,2,7,6.6,6,88,81,0,0.857142857,0.857142857,1.842857143,0.371757925,1.842857143,-3.8,-75,3.82,31.73
2021-01-29,11.2,scrim,2,upper iowa university,blue,defeat,24:35,0,0,0,0,0,UIULuna,mid,Orianna,1,1,3,1,1,0,5.3,0.3,4.6,0.3,72.8,5.9,53.5,13.3,0,0.7,0,0,6.9,2.7,3.3,0.9,6,1,0,3,6.3,5.7,109,0,0,0,4,0.571428571,5.3,0.152737752,0.841269841,-2.8,-56,4.43,24.41
2021-01-29,11.2,scrim,2,upper iowa university,blue,defeat,24:35,0,0,0,0,0,UIUSenpai,adc,Kai'Sa,2,3,1,2,1,0,6.4,3.6,2.3,0.5,81.3,71.3,6.3,3.7,329,0.6,0.3,2.1,8.2,5.2,1,2,8,2,0,0,7.8,7.2,176,0,0,0,1,0.428571429,2.133333333,0.18443804,0.820512821,-3.8,-11,7.16,24.41
2021-01-29,11.2,scrim,2,upper iowa university,blue,defeat,24:35,0,0,0,0,0,NachoPrablem,support,Galio,0,6,3,0,0,0,6.6,0.1,6.5,0,27.6,1,21.6,5,0,0.5,0,0.3,14.6,8.3,2.7,3.6,17,7,0,3,5.1,4.9,39,0,0,0,0.5,0.428571429,1.1,0.190201729,1.294117647,-1.7,8,1.59,65.90
2021-01-29,11.2,scrim,2,lindenwood university,red,victory,24:35,8,1,1,4,2,LoL Coach Sam,top,Cho'Gath,3,1,3,2,1,0,7.3,1.2,4.1,2,123,25.7,75.4,21.9,0,12.1,5.4,4.4,12.8,8.2,3.3,1.3,6,0,0,4,10,9.8,168,20,0,8,6,0.272727273,7.3,0.147474747,0.73,5.1,127,7.65,24.41
2021-01-29,11.2,scrim,2,lindenwood university,red,victory,24:35,8,1,1,4,2,YoStone,jungle,Olaf,6,0,5,6,1,1,11.1,8.2,0,2.9,157.3,125.7,8.6,23.1,0,39.4,0.9,15.9,25.4,19,6.2,0.2,5,5,0,4,10.8,10.1,17,152,86,16,#DIV/0!,0.5,#DIV/0!,0.224242424,1.027777778,3.8,75,6.87,34.17
2021-01-29,11.2,scrim,2,lindenwood university,red,victory,24:35,8,1,1,4,2,VinaZz VI,mid,Swain,2,3,8,2,1,0,12.5,0.6,11.5,0.5,99.4,12.2,82,5.2,0,5.7,1.4,3.4,12.2,8.4,3.3,0.5,9,3,0,4,9.1,8.6,165,0,0,0,3.333333333,0.454545455,4.166666667,0.252525253,1.373626374,2.8,56,6.71,39.05
2021-01-29,11.2,scrim,2,lindenwood university,red,victory,24:35,8,1,1,4,2,MoonJuices,adc,Vayne,11,2,2,10,3,0,16.7,11.3,0,5.4,113,88.3,0,24.7,280,23.8,7.6,3.6,11.6,6.3,5,0.4,8,3,0,1,11.6,9.8,180,7,4,1,6.5,0.590909091,8.35,0.337373737,1.439655172,3.8,11,7.61,29.29
2021-01-29,11.2,scrim,2,lindenwood university,red,victory,24:35,8,1,1,4,2,ZenDofu,support,Taric,0,1,11,0,0,0,1.9,0.7,0.8,0.3,15.8,5.3,3.7,6.8,0,1.9,1,6.3,6.2,3.9,2.1,0.2,21,4,0,7,6.8,6.3,31,0,0,0,11,0.5,1.9,0.038383838,0.279411765,1.7,-8,1.26,78.10
2021-01-30,11.2,clolr2,1,upper iowa university,blue,defeat,26:11,0,0,0,0,0,toxicmassacre,top,Maokai,0,5,1,0,0,0,4.3,0.8,3.5,0,40.4,10.5,28.2,1.7,0,2.5,0,2.7,15.3,10.6,3.2,1.4,5,0,0,0,5.1,5.2,65,0,0,0,0.2,0.111111111,0.86,0.131097561,0.843137255,-7.6,-120,2.48,11.46
2021-01-30,11.2,clolr2,1,upper iowa university,blue,defeat,26:11,0,0,0,0,0,Sushì Rìce,jungle,Kha'Zix,7,6,0,3,1,1,13.2,11.7,0.8,0.7,95.1,80.4,8,6.7,0,3.9,0,11.3,27.5,20.3,5.8,1.3,5,5,0,5,9,9.6,6,96,86,0,1.166666667,0.777777778,2.2,0.402439024,1.466666667,-0.3,-57,3.90,34.37
2021-01-30,11.2,clolr2,1,upper iowa university,blue,defeat,26:11,0,0,0,0,0,UIULuna,mid,Lux,0,3,1,0,0,0,4.5,0.1,3.9,0.5,67.7,8,51.4,8.3,0,3.2,0,0,9.2,3.3,5.1,0.8,5,0,0,3,5.6,5.2,113,0,0,0,0.333333333,0.111111111,1.5,0.137195122,0.803571429,-3.3,-48,4.32,18.33
2021-01-30,11.2,clolr2,1,upper iowa university,blue,defeat,26:11,0,0,0,0,0,UIUSenpai,adc,Xayah,0,4,2,0,0,0,7.3,6.4,0.9,0,52.4,51.5,0.9,0,316,0.5,0.4,0.9,9.9,6.5,3.3,0.2,7,2,0,0,7.2,7.1,145,4,0,0,0.5,0.222222222,1.825,0.222560976,1.013888889,-4.3,-28,5.69,20.62
2021-01-30,11.2,clolr2,1,upper iowa university,blue,defeat,26:11,0,0,0,0,0,NachoPrablem,support,Rakan,2,5,0,2,1,0,3.5,0.4,2.6,0.4,13.7,3.9,4.6,5.2,0,0.2,0.2,1.7,10.9,7.2,2.8,0.9,39,12,0,7,5.8,5.8,35,0,0,0,0.4,0.222222222,0.7,0.106707317,0.603448276,-0.7,23,1.34,132.91
2021-01-30,11.2,clolr2,1,lindenwood university,red,victory,26:11,7,1,1,4,2,LoL Coach Sam,top,Kled,10,2,7,10,2,0,16.9,16.1,0.6,0.2,125.7,117.5,1.8,6.4,0,21.7,2.6,6.7,22.9,14.3,6,2.6,6,0,0,2,12.7,11.2,169,16,0,4,8.5,0.739130435,8.45,0.30017762,1.330708661,7.6,120,7.07,18.33
2021-01-30,11.2,clolr2,1,lindenwood university,red,victory,26:11,7,1,1,4,2,Litning Drincer,jungle,Ivern,2,1,14,2,1,0,4.4,1.4,2.6,0.3,419.4,11.5,12.8,395.1,0,28.3,0.5,8.6,9.5,6.4,3,0.1,9,10,0,1,9.3,4.7,11,148,88,24,16,0.695652174,4.4,0.078152753,0.47311828,0.3,57,6.07,45.83
2021-01-30,11.2,clolr2,1,lindenwood university,red,victory,26:11,7,1,1,4,2,VinaZz VI,mid,Zoe,3,3,8,2,1,0,13.3,0.4,11.4,1.5,92.8,9.9,80.7,2.1,0,5.8,1.5,0.5,8.7,5.8,1.5,1.4,11,2,0,4,8.9,7.7,161,0,0,0,3.666666667,0.47826087,4.433333333,0.236234458,1.494382022,3.3,48,6.15,38.96
2021-01-30,11.2,clolr2,1,lindenwood university,red,victory,26:11,7,1,1,4,2,MoonJuices,adc,Senna,7,2,14,4,2,0,17.2,14.7,0,2.6,103.2,91.6,0,11.6,420,22.3,7.4,10.6,8.7,6.2,2.3,0.2,8,12,0,0,11.5,8.8,173,4,0,0,10.5,0.913043478,8.6,0.305506217,1.495652174,4.3,28,6.76,45.83
2021-01-30,11.2,clolr2,1,lindenwood university,red,victory,26:11,7,1,1,4,2,ZenDofu,support,Karma,1,1,13,1,1,0,4.5,0.1,4.4,0,19.4,5.3,14.1,0,0,4.4,0.9,2,9,6.1,2.5,0.3,21,6,0,9,6.5,4.6,12,0,0,0,14,0.608695652,4.5,0.079928952,0.692307692,0.7,-23,0.46,82.50
2021-01-30,11.2,clolr2,2,lindenwood university,blue,victory,23:51,9,2,1,3,1,LoL Coach Sam,top,Yone,6,1,3,3,2,0,15,10,3.2,1.7,150.1,122.5,19.4,8.2,1425,14.4,4.6,5.6,13.9,9.5,4,0.3,10,2,0,3,11.7,9.9,189,20,4,9,9,0.473684211,15,0.288461538,1.282051282,7.4,157,8.76,37.74
2021-01-30,11.2,clolr2,2,lindenwood university,blue,victory,23:51,9,2,1,3,1,Litning Drincer,jungle,Evelynn,1,2,5,1,1,0,7.3,0.4,6.9,0.1,117.4,12.2,93.6,11.7,0,21.6,0.7,11.6,20.6,17.1,2.4,1.1,7,1,0,1,7.9,5.2,3,127,90,1,3,0.315789474,3.65,0.140384615,0.924050633,0.6,15,5.45,22.64
2021-01-30,11.2,clolr2,2,lindenwood university,blue,victory,23:51,9,2,1,3,1,VinaZz VI,mid,Pantheon,6,0,7,6,3,1,12.4,12,0.1,0.3,95.4,86.6,1,7.8,0,9.1,3.7,4.1,8.9,4.7,3.9,0.3,8,1,0,2,10.1,7.2,139,16,0,8,#DIV/0!,0.684210526,#DIV/0!,0.238461538,1.227722772,4.5,32,6.50,27.67
2021-01-30,11.2,clolr2,2,lindenwood university,blue,victory,23:51,9,2,1,3,1,MoonJuices,adc,Samira,4,0,6,4,2,0,13.7,12.1,1.6,0,101.5,91.6,9.9,0,435,14,6,3,11.4,9.6,1.8,0,9,2,0,3,10.2,7,179,4,0,4,#DIV/0!,0.526315789,#DIV/0!,0.263461538,1.343137255,3.5,34,7.67,35.22
2021-01-30,11.2,clolr2,2,lindenwood university,blue,victory,23:51,9,2,1,3,1,ZenDofu,support,Rakan,2,0,11,2,1,0,3.6,0.6,2.2,0.8,21.1,7.3,6.3,7.5,0,3.8,1.7,2,4,2.4,1.6,0,23,5,0,6,7.1,4.8,29,4,0,0,#DIV/0!,0.684210526,#DIV/0!,0.069230769,0.507042254,2.2,0,1.38,85.53
2021-01-30,11.2,clolr2,2,upper iowa university,red,defeat,23:51,0,0,0,0,0,toxicmassacre,top,Maokai,0,3,2,0,0,0,3.5,0.5,3,0,37.6,11.1,22.3,4.2,0,0,0,2.9,12.5,10.3,1.9,0.4,1,0,0,0,4.3,3.9,52,0,0,0,0.666666667,0.666666667,1.166666667,0.150214592,0.813953488,-7.4,-157,2.18,2.52
2021-01-30,11.2,clolr2,2,upper iowa university,red,defeat,23:51,0,0,0,0,0,Sushì Rìce,jungle,Kayn,2,7,0,2,1,0,5.6,5.2,0,0.4,88.8,77.2,6.3,5.3,0,2.2,0,11.1,26.8,19,6.6,1.3,8,4,0,1,7.3,6.9,11,104,92,0,0.285714286,0.666666667,0.8,0.240343348,0.767123288,-0.6,-15,4.82,32.70
2021-01-30,11.2,clolr2,2,upper iowa university,red,defeat,23:51,0,0,0,0,0,UIULuna,mid,Morgana,0,2,2,0,0,0,5.5,0.1,5,0.3,56.8,6.2,50.4,0.3,0,0,0,1,6.8,5.4,1.1,0.4,6,1,0,1,5.6,5.1,123,0,0,0,1,0.666666667,2.75,0.236051502,0.982142857,-4.5,-32,5.16,20.13
2021-01-30,11.2,clolr2,2,upper iowa university,red,defeat,23:51,0,0,0,0,0,UIUSenpai,adc,Senna,0,4,2,0,0,0,4.9,4.9,0,0,50.1,50.1,0,0,341,0.5,0,4.1,11,6.7,4.1,0.2,7,3,0,0,6.7,6.7,149,0,0,0,0.5,0.666666667,1.225,0.210300429,0.731343284,-3.5,-34,6.25,25.16
